type,start,end,pre,post,pre_val,post_val,hours
binary_switch,2018-11-19 14:31:00+01:00,2018-11-19 14:31:00+01:00,2018-11-19 14:16:00+01:00,2018-11-19 14:46:00+01:00,0.0,0.001,
binary_switch,2018-11-19 22:31:00+01:00,2018-12-31 23:30:00+01:00,2018-11-19 22:16:00+01:00,2018-12-31 23:45:00+01:00,0.001,0.0,
binary_switch,2019-01-02 19:15:00+01:00,2019-01-02 19:15:00+01:00,2019-01-02 19:00:00+01:00,2019-01-02 19:30:00+01:00,0.0,0.001,
binary_switch,2019-01-14 14:45:00+01:00,2019-01-14 16:00:00+01:00,2019-01-14 14:30:00+01:00,2019-01-14 16:15:00+01:00,0.001,0.0,
binary_switch,2019-01-14 16:15:00+01:00,2019-01-14 16:15:00+01:00,2019-01-14 16:00:00+01:00,2019-01-14 16:30:00+01:00,0.0,0.001,
binary_switch,2019-01-19 03:45:00+01:00,2019-01-19 03:45:00+01:00,2019-01-19 03:30:00+01:00,2019-01-19 04:00:00+01:00,0.001,0.0,
binary_switch,2019-01-19 04:00:00+01:00,2019-01-19 04:00:00+01:00,2019-01-19 03:45:00+01:00,2019-01-19 04:15:00+01:00,0.0,0.001,
binary_switch,2019-01-19 07:15:00+01:00,2019-01-19 07:30:00+01:00,2019-01-19 07:00:00+01:00,2019-01-19 07:45:00+01:00,0.001,0.0,
binary_switch,2019-01-19 07:45:00+01:00,2019-01-19 07:45:00+01:00,2019-01-19 07:30:00+01:00,2019-01-19 08:00:00+01:00,0.0,0.001,
binary_switch,2019-01-19 10:00:00+01:00,2019-01-19 10:00:00+01:00,2019-01-19 09:45:00+01:00,2019-01-19 10:15:00+01:00,0.001,0.0,
binary_switch,2019-01-19 10:15:00+01:00,2019-01-19 10:15:00+01:00,2019-01-19 10:00:00+01:00,2019-01-19 10:30:00+01:00,0.0,0.001,
binary_switch,2019-01-19 22:15:00+01:00,2019-01-19 22:45:00+01:00,2019-01-19 22:00:00+01:00,2019-01-19 23:00:00+01:00,0.001,0.0,
binary_switch,2019-01-19 23:00:00+01:00,2019-01-19 23:00:00+01:00,2019-01-19 22:45:00+01:00,2019-01-19 23:15:00+01:00,0.0,0.001,
binary_switch,2019-01-20 01:30:00+01:00,2019-01-20 03:00:00+01:00,2019-01-20 01:15:00+01:00,2019-01-20 03:15:00+01:00,0.001,0.0,
binary_switch,2019-01-20 03:45:00+01:00,2019-01-20 13:45:00+01:00,2019-01-20 03:30:00+01:00,2019-01-20 14:00:00+01:00,0.001,0.0,
