type,start,end,pre,post,pre_val,post_val,hours
binary_switch,2016-12-19 14:30:00+01:00,2016-12-19 14:30:00+01:00,2016-12-19 14:15:00+01:00,2016-12-19 14:45:00+01:00,0.0,0.839199,
binary_switch,2016-12-29 22:30:00+01:00,2017-01-02 14:45:00+01:00,2016-12-29 22:15:00+01:00,2017-01-02 15:00:00+01:00,0.941641,0.0,
binary_switch,2017-01-02 15:00:00+01:00,2017-01-02 15:00:00+01:00,2017-01-02 14:45:00+01:00,2017-01-02 15:15:00+01:00,0.0,0.912711,
binary_switch,2017-01-06 00:15:00+01:00,2017-01-09 14:45:00+01:00,2017-01-06 00:00:00+01:00,2017-01-09 15:00:00+01:00,1.12711,0.0,
binary_switch,2017-01-09 15:00:00+01:00,2017-01-09 15:00:00+01:00,2017-01-09 14:45:00+01:00,2017-01-09 15:15:00+01:00,0.0,0.922229,
binary_switch,2017-02-24 03:45:00+01:00,2017-02-28 15:15:00+01:00,2017-02-24 03:30:00+01:00,2017-02-28 15:30:00+01:00,2.01277,0.0,
binary_switch,2017-02-28 15:30:00+01:00,2017-02-28 15:30:00+01:00,2017-02-28 15:15:00+01:00,2017-02-28 15:45:00+01:00,0.0,0.00313091,
binary_switch,2017-11-06 15:46:00+01:00,2017-11-20 15:16:00+01:00,2017-11-06 15:31:00+01:00,2017-11-20 15:31:00+01:00,-5.19737,0.0,
binary_switch,2017-11-20 15:31:00+01:00,2017-11-20 15:31:00+01:00,2017-11-20 15:16:00+01:00,2017-11-20 15:46:00+01:00,0.0,0.0016284,
binary_switch,2017-11-24 10:46:00+01:00,2017-11-27 13:46:00+01:00,2017-11-24 10:31:00+01:00,2017-11-27 14:01:00+01:00,1.56644,0.0,
binary_switch,2017-11-27 14:01:00+01:00,2017-11-27 14:01:00+01:00,2017-11-27 13:46:00+01:00,2017-11-27 14:16:00+01:00,0.0,0.148153,
binary_switch,2017-12-04 15:31:00+01:00,2017-12-04 15:31:00+01:00,2017-12-04 15:16:00+01:00,2017-12-04 15:45:00+01:00,1.91434,0.0,
binary_switch,2017-12-04 15:45:00+01:00,2017-12-04 15:45:00+01:00,2017-12-04 15:31:00+01:00,2017-12-04 16:00:00+01:00,0.0,1.89004,
binary_switch,2018-01-08 14:00:00+01:00,2018-01-08 14:00:00+01:00,2018-01-08 13:45:00+01:00,2018-01-08 14:15:00+01:00,2.21791,0.0,
binary_switch,2018-01-08 14:15:00+01:00,2018-01-08 14:15:00+01:00,2018-01-08 14:00:00+01:00,2018-01-08 14:30:00+01:00,0.0,0.129994,
binary_switch,2019-01-14 14:45:00+01:00,2019-01-14 14:45:00+01:00,2019-01-14 14:30:00+01:00,2019-01-14 15:00:00+01:00,1.99837,0.0,
binary_switch,2019-01-14 15:00:00+01:00,2019-01-14 15:00:00+01:00,2019-01-14 14:45:00+01:00,2019-01-14 15:15:00+01:00,0.0,2.00927,
binary_switch,2019-03-17 10:30:00+01:00,2019-03-18 15:00:00+01:00,2019-03-17 09:30:00+01:00,2019-03-18 15:15:00+01:00,1.85235,0.0,
binary_switch,2019-03-18 15:15:00+01:00,2019-03-18 15:15:00+01:00,2019-03-18 15:00:00+01:00,2019-03-18 15:30:00+01:00,0.0,0.474515,
flat_values,2013-01-17 14:00:00+01:00,2013-03-31 01:45:00+01:00,,,,,1739.75
flat_values,2013-03-31 01:45:00+01:00,2013-11-05 07:30:00+01:00,,,,,5261.75
